,neg,neu,pos,compound,place_id
2146,0.0,0.711,0.289,0.8074,ChIJ880f78541230948e0b9b
2147,0.0,0.5,0.5,0.9186,ChIJ880f78541230948e0b9b
2148,0.0,0.446,0.554,0.9421,ChIJ880f78541230948e0b9b
2149,0.073,0.576,0.351,0.6486,ChIJ880f78541230948e0b9b
2150,0.0,0.603,0.397,0.9259,ChIJ880f78541230948e0b9b
2151,0.0,0.422,0.578,0.9287,ChIJ880f78541230948e0b9b
2152,0.0,0.487,0.513,0.9285,ChIJ880f78541230948e0b9b
2153,0.178,0.717,0.105,-0.3226,ChIJ880f78541230948e0b9b
2154,0.0,0.676,0.324,0.8016,ChIJ880f78541230948e0b9b
2155,0.0,0.508,0.492,0.9382,ChIJ880f78541230948e0b9b
2156,0.0,0.531,0.469,0.9097,ChIJ880f78541230948e0b9b
2157,0.0,0.717,0.283,0.743,ChIJ880f78541230948e0b9b
2158,0.0,0.632,0.368,0.8885,ChIJ880f78541230948e0b9b
2159,0.0,0.597,0.403,0.9098,ChIJ880f78541230948e0b9b
2160,0.0,0.549,0.451,0.9097,ChIJ880f78541230948e0b9b
2161,0.0,0.582,0.418,0.9098,ChIJ880f78541230948e0b9b
2162,0.0,0.726,0.274,0.7783,ChIJ880f78541230948e0b9b
2163,0.0,0.798,0.202,0.4215,ChIJ880f78541230948e0b9b
2164,0.0,0.594,0.406,0.9118,ChIJ880f78541230948e0b9b
2165,0.396,0.604,0.0,-0.7824,ChIJ880f78541230948e0b9b
2166,0.0,0.696,0.304,0.8344,ChIJ880f78541230948e0b9b
2167,0.0,0.682,0.318,0.7901,ChIJ880f78541230948e0b9b
2168,0.0,0.606,0.394,0.8436,ChIJ880f78541230948e0b9b
2169,0.0,0.715,0.285,0.7177,ChIJ880f78541230948e0b9b
2170,0.0,0.579,0.421,0.9124,ChIJ880f78541230948e0b9b
2171,0.0,0.785,0.215,0.6249,ChIJ880f78541230948e0b9b
2172,0.0,0.458,0.542,0.9347,ChIJ880f78541230948e0b9b
2173,0.0,0.731,0.269,0.631,ChIJ880f78541230948e0b9b
2174,0.0,0.539,0.461,0.8997,ChIJ880f78541230948e0b9b
2175,0.096,0.569,0.335,0.6665,ChIJ880f78541230948e0b9b
2176,0.0,0.6,0.4,0.875,ChIJ880f78541230948e0b9b
2177,0.0,0.673,0.327,0.807,ChIJ880f78541230948e0b9b
2178,0.0,0.593,0.407,0.8834,ChIJ880f78541230948e0b9b
2179,0.0,0.579,0.421,0.7901,ChIJ880f78541230948e0b9b
2180,0.0,0.466,0.534,0.9313,ChIJ880f78541230948e0b9b
2181,0.0,0.531,0.469,0.8885,ChIJ880f78541230948e0b9b
2182,0.0,0.608,0.392,0.8994,ChIJ880f78541230948e0b9b
2183,0.0,0.528,0.472,0.9359,ChIJ880f78541230948e0b9b
2184,0.0,0.829,0.171,0.5093,ChIJ880f78541230948e0b9b
2185,0.359,0.641,0.0,-0.6808,ChIJ880f78541230948e0b9b
2186,0.079,0.826,0.095,0.0826,ChIJ880f78541230948e0b9b
2187,0.0,0.446,0.554,0.9313,ChIJ880f78541230948e0b9b
2188,0.0,0.599,0.401,0.8934,ChIJ880f78541230948e0b9b
2189,0.0,0.726,0.274,0.7783,ChIJ880f78541230948e0b9b
2190,0.0,0.467,0.533,0.9515,ChIJ880f78541230948e0b9b
2191,0.367,0.633,0.0,-0.8276,ChIJ880f78541230948e0b9b
2192,0.0,0.42,0.58,0.93,ChIJ880f78541230948e0b9b
2193,0.0,0.672,0.328,0.8316,ChIJ880f78541230948e0b9b
2194,0.0,0.829,0.171,0.5093,ChIJ880f78541230948e0b9b
2195,0.0,0.468,0.532,0.9508,ChIJ880f78541230948e0b9b
2196,0.0,0.545,0.455,0.8478,ChIJ880f78541230948e0b9b
2197,0.0,0.699,0.301,0.5574,ChIJ880f78541230948e0b9b
2198,0.0,0.581,0.419,0.8777,ChIJ880f78541230948e0b9b
2199,0.0,0.6,0.4,0.875,ChIJ880f78541230948e0b9b
2200,0.377,0.623,0.0,-0.7404,ChIJ880f78541230948e0b9b
2201,0.0,0.478,0.522,0.9217,ChIJ880f78541230948e0b9b
2202,0.0,0.531,0.469,0.9097,ChIJ880f78541230948e0b9b
2203,0.0,0.467,0.533,0.9516,ChIJ880f78541230948e0b9b
2204,0.0,0.676,0.324,0.8016,ChIJ880f78541230948e0b9b
2205,0.131,0.697,0.172,0.25,ChIJ880f78541230948e0b9b
2206,0.0,0.695,0.305,0.836,ChIJ880f78541230948e0b9b
2207,0.0,0.747,0.253,0.5789,ChIJ880f78541230948e0b9b
2208,0.0,0.464,0.536,0.9531,ChIJ880f78541230948e0b9b
2209,0.205,0.795,0.0,-0.4767,ChIJ880f78541230948e0b9b
2210,0.0,0.701,0.299,0.7152,ChIJ880f78541230948e0b9b
2211,0.0,0.82,0.18,0.5106,ChIJ880f78541230948e0b9b
2212,0.0,0.577,0.423,0.8999,ChIJ880f78541230948e0b9b
2213,0.268,0.732,0.0,-0.5812,ChIJ880f78541230948e0b9b
2214,0.0,0.487,0.513,0.9285,ChIJ880f78541230948e0b9b
2215,0.0,0.618,0.382,0.8885,ChIJ880f78541230948e0b9b
2216,0.0,1.0,0.0,0.0,ChIJ880f78541230948e0b9b
2217,0.0,0.47,0.53,0.9401,ChIJ880f78541230948e0b9b
2218,0.07,0.597,0.333,0.6486,ChIJ880f78541230948e0b9b
2219,0.0,0.547,0.453,0.9558,ChIJ880f78541230948e0b9b
2220,0.0,0.642,0.358,0.8313,ChIJ880f78541230948e0b9b
2221,0.0,0.829,0.171,0.5093,ChIJ880f78541230948e0b9b
2222,0.0,0.57,0.43,0.9062,ChIJ880f78541230948e0b9b
2223,0.0,0.72,0.28,0.8126,ChIJ880f78541230948e0b9b
2224,0.0,0.674,0.326,0.7759,ChIJ880f78541230948e0b9b
2225,0.0,0.738,0.262,0.7506,ChIJ880f78541230948e0b9b
2226,0.0,0.657,0.343,0.807,ChIJ880f78541230948e0b9b
2227,0.0,0.545,0.455,0.875,ChIJ880f78541230948e0b9b
2228,0.0,0.506,0.494,0.9133,ChIJ880f78541230948e0b9b
2229,0.0,0.545,0.455,0.875,ChIJ880f78541230948e0b9b
2230,0.0,0.498,0.502,0.9201,ChIJ880f78541230948e0b9b
2231,0.0,0.615,0.385,0.8918,ChIJ880f78541230948e0b9b
2232,0.268,0.732,0.0,-0.5812,ChIJ880f78541230948e0b9b
2233,0.179,0.61,0.211,-0.1078,ChIJ880f78541230948e0b9b
2234,0.0,0.545,0.455,0.875,ChIJ880f78541230948e0b9b
2235,0.0,0.468,0.532,0.9508,ChIJ880f78541230948e0b9b
2236,0.0,0.751,0.249,0.5647,ChIJ880f78541230948e0b9b
2237,0.0,0.843,0.157,0.4215,ChIJ880f78541230948e0b9b
2238,0.0,0.58,0.42,0.9117,ChIJ880f78541230948e0b9b
2239,0.0,0.569,0.431,0.8439,ChIJ880f78541230948e0b9b
2240,0.0,0.433,0.567,0.9403,ChIJ880f78541230948e0b9b
2241,0.0,0.591,0.409,0.8655,ChIJ880f78541230948e0b9b
2242,0.0,0.706,0.294,0.8176,ChIJ880f78541230948e0b9b
2243,0.379,0.621,0.0,-0.7269,ChIJ880f78541230948e0b9b
2244,0.0,1.0,0.0,0.0,ChIJ880f78541230948e0b9b
2245,0.0,0.785,0.215,0.6249,ChIJ880f78541230948e0b9b
2246,0.0,0.545,0.455,0.875,ChIJ880f78541230948e0b9b
2247,0.0,0.714,0.286,0.5574,ChIJ880f78541230948e0b9b
2248,0.0,0.673,0.327,0.807,ChIJ880f78541230948e0b9b
2249,0.0,0.715,0.285,0.7177,ChIJ880f78541230948e0b9b
2250,0.0,0.795,0.205,0.6588,ChIJ880f78541230948e0b9b
2251,0.254,0.746,0.0,-0.5812,ChIJ880f78541230948e0b9b
2252,0.0,0.851,0.149,0.4215,ChIJ880f78541230948e0b9b
2253,0.0,0.824,0.176,0.3291,ChIJ880f78541230948e0b9b
2254,0.071,0.561,0.367,0.7003,ChIJ880f78541230948e0b9b
2255,0.0,0.534,0.466,0.9493,ChIJ880f78541230948e0b9b
2256,0.0,0.806,0.194,0.6249,ChIJ880f78541230948e0b9b
2257,0.0,0.601,0.399,0.7424,ChIJ880f78541230948e0b9b
2258,0.0,0.642,0.358,0.8313,ChIJ880f78541230948e0b9b
2259,0.0,0.678,0.322,0.8439,ChIJ880f78541230948e0b9b
2260,0.0,0.591,0.409,0.8858,ChIJ880f78541230948e0b9b
2261,0.0,0.823,0.177,0.6249,ChIJ880f78541230948e0b9b
2262,0.0,0.881,0.119,0.2263,ChIJ880f78541230948e0b9b
2263,0.0,0.576,0.424,0.9013,ChIJ880f78541230948e0b9b
2264,0.0,0.667,0.333,0.8398,ChIJ880f78541230948e0b9b
2265,0.0,0.528,0.472,0.9358,ChIJ880f78541230948e0b9b
2266,0.0,0.483,0.517,0.9432,ChIJ880f78541230948e0b9b
2267,0.0,0.687,0.313,0.8074,ChIJ880f78541230948e0b9b
2268,0.0,0.83,0.17,0.6249,ChIJ880f78541230948e0b9b
2269,0.0,0.531,0.469,0.9097,ChIJ880f78541230948e0b9b
2270,0.0,0.517,0.483,0.8824,ChIJ880f78541230948e0b9b
2271,0.0,0.601,0.399,0.8519,ChIJ880f78541230948e0b9b
2272,0.0,0.49,0.51,0.9391,ChIJ880f78541230948e0b9b
2273,0.0,0.823,0.177,0.6249,ChIJ880f78541230948e0b9b
2274,0.226,0.617,0.157,-0.1195,ChIJ880f78541230948e0b9b
2275,0.0,0.602,0.398,0.9052,ChIJ880f78541230948e0b9b
2276,0.0,0.577,0.423,0.9142,ChIJ880f78541230948e0b9b
2277,0.0,0.431,0.569,0.9531,ChIJ880f78541230948e0b9b
2278,0.0,0.696,0.304,0.7906,ChIJ880f78541230948e0b9b
2279,0.0,0.795,0.205,0.6588,ChIJ880f78541230948e0b9b
2280,0.0,0.492,0.508,0.9476,ChIJ880f78541230948e0b9b
2281,0.0,0.465,0.535,0.9523,ChIJ880f78541230948e0b9b
2282,0.0,0.72,0.28,0.7906,ChIJ880f78541230948e0b9b
2283,0.0,0.691,0.309,0.7402,ChIJ880f78541230948e0b9b
2284,0.0,0.612,0.388,0.8957,ChIJ880f78541230948e0b9b
2285,0.0,0.72,0.28,0.7906,ChIJ880f78541230948e0b9b
2286,0.486,0.514,0.0,-0.9063,ChIJ880f78541230948e0b9b
2287,0.0,0.584,0.416,0.908,ChIJ880f78541230948e0b9b
2288,0.0,0.525,0.475,0.9144,ChIJ880f78541230948e0b9b
2289,0.0,0.609,0.391,0.9106,ChIJ880f78541230948e0b9b
2290,0.0,0.539,0.461,0.8553,ChIJ880f78541230948e0b9b
2291,0.0,0.647,0.353,0.8478,ChIJ880f78541230948e0b9b
2292,0.0,0.566,0.434,0.91,ChIJ880f78541230948e0b9b
2293,0.0,0.522,0.478,0.9396,ChIJ880f78541230948e0b9b
2294,0.0,0.538,0.462,0.9001,ChIJ880f78541230948e0b9b
2295,0.0,0.701,0.299,0.8258,ChIJ880f78541230948e0b9b
2296,0.0,0.823,0.177,0.6249,ChIJ880f78541230948e0b9b
2297,0.0,0.627,0.373,0.8934,ChIJ880f78541230948e0b9b
2298,0.0,0.642,0.358,0.8313,ChIJ880f78541230948e0b9b
2299,0.0,0.604,0.396,0.8885,ChIJ880f78541230948e0b9b
2300,0.0,0.714,0.286,0.5574,ChIJ880f78541230948e0b9b
2301,0.0,0.56,0.44,0.915,ChIJ880f78541230948e0b9b
2302,0.0,0.678,0.322,0.8439,ChIJ880f78541230948e0b9b
2303,0.0,0.59,0.41,0.9259,ChIJ880f78541230948e0b9b
2304,0.387,0.613,0.0,-0.743,ChIJ880f78541230948e0b9b
2305,0.0,0.59,0.41,0.9259,ChIJ880f78541230948e0b9b
2306,0.0,0.691,0.309,0.7402,ChIJ880f78541230948e0b9b
2307,0.0,0.573,0.427,0.9042,ChIJ880f78541230948e0b9b
2308,0.0,0.672,0.328,0.8313,ChIJ880f78541230948e0b9b
2309,0.0,0.534,0.466,0.9558,ChIJ880f78541230948e0b9b
2310,0.0,0.806,0.194,0.6249,ChIJ880f78541230948e0b9b
2311,0.079,0.826,0.095,0.0826,ChIJ880f78541230948e0b9b
2312,0.0,0.488,0.512,0.9402,ChIJ880f78541230948e0b9b
2313,0.0,0.602,0.398,0.891,ChIJ880f78541230948e0b9b
2314,0.384,0.616,0.0,-0.8276,ChIJ880f78541230948e0b9b
2315,0.0,0.708,0.292,0.7644,ChIJ880f78541230948e0b9b
2316,0.0,0.542,0.458,0.945,ChIJ880f78541230948e0b9b
2317,0.0,0.497,0.503,0.945,ChIJ880f78541230948e0b9b
2318,0.0,0.734,0.266,0.7845,ChIJ880f78541230948e0b9b
2319,0.0,0.682,0.318,0.68,ChIJ880f78541230948e0b9b
2320,0.381,0.619,0.0,-0.8238,ChIJ880f78541230948e0b9b
2321,0.0,0.829,0.171,0.5093,ChIJ5e4126f89c25c2887aec
2322,0.0,0.705,0.295,0.7063,ChIJ5e4126f89c25c2887aec
2323,0.0,0.606,0.394,0.8436,ChIJ5e4126f89c25c2887aec
2324,0.0,0.734,0.266,0.5719,ChIJ5e4126f89c25c2887aec
2325,0.0,0.802,0.198,0.6369,ChIJ5e4126f89c25c2887aec
2326,0.0,1.0,0.0,0.0,ChIJ5e4126f89c25c2887aec
2327,0.0,0.493,0.507,0.937,ChIJ5e4126f89c25c2887aec
2328,0.0,0.591,0.409,0.886,ChIJ5e4126f89c25c2887aec
2329,0.0,0.564,0.436,0.9244,ChIJ5e4126f89c25c2887aec
2330,0.0,0.524,0.476,0.875,ChIJ5e4126f89c25c2887aec
2331,0.0,0.685,0.315,0.784,ChIJ5e4126f89c25c2887aec
2332,0.0,0.532,0.468,0.8655,ChIJ5e4126f89c25c2887aec
2333,0.0,0.715,0.285,0.8,ChIJ5e4126f89c25c2887aec
2334,0.0,0.531,0.469,0.9097,ChIJ5e4126f89c25c2887aec
2335,0.0,0.582,0.418,0.9098,ChIJ5e4126f89c25c2887aec
2336,0.0,0.708,0.292,0.7906,ChIJ5e4126f89c25c2887aec
2337,0.0,0.499,0.501,0.9589,ChIJ5e4126f89c25c2887aec
2338,0.0,0.442,0.558,0.9468,ChIJ5e4126f89c25c2887aec
2339,0.0,0.73,0.27,0.743,ChIJ5e4126f89c25c2887aec
2340,0.0,0.672,0.328,0.8316,ChIJ5e4126f89c25c2887aec
2341,0.0,0.843,0.157,0.4215,ChIJ5e4126f89c25c2887aec
2342,0.0,0.569,0.431,0.9078,ChIJ5e4126f89c25c2887aec
2343,0.0,0.45,0.55,0.9401,ChIJ5e4126f89c25c2887aec
2344,0.377,0.623,0.0,-0.7404,ChIJ5e4126f89c25c2887aec
2345,0.0,0.711,0.289,0.8074,ChIJ5e4126f89c25c2887aec
2346,0.0,0.829,0.171,0.5093,ChIJ5e4126f89c25c2887aec
2347,0.0,0.481,0.519,0.953,ChIJ5e4126f89c25c2887aec
2348,0.0,0.603,0.397,0.9042,ChIJ5e4126f89c25c2887aec
2349,0.0,0.702,0.298,0.6239,ChIJ5e4126f89c25c2887aec
2350,0.0,0.706,0.294,0.7959,ChIJ5e4126f89c25c2887aec
2351,0.469,0.531,0.0,-0.8886,ChIJ5e4126f89c25c2887aec
2352,0.0,0.545,0.455,0.9349,ChIJ5e4126f89c25c2887aec
2353,0.072,0.71,0.217,0.5058,ChIJ5e4126f89c25c2887aec
2354,0.0,0.681,0.319,0.8176,ChIJ5e4126f89c25c2887aec
2355,0.0,0.604,0.396,0.8478,ChIJ5e4126f89c25c2887aec
2356,0.48,0.52,0.0,-0.9001,ChIJ5e4126f89c25c2887aec
2357,0.0,0.582,0.418,0.9098,ChIJ5e4126f89c25c2887aec
2358,0.0,0.404,0.596,0.9564,ChIJ5e4126f89c25c2887aec
2359,0.0,0.664,0.336,0.8221,ChIJ5e4126f89c25c2887aec
2360,0.0,0.606,0.394,0.8436,ChIJ5e4126f89c25c2887aec
2361,0.0,0.678,0.322,0.8221,ChIJ5e4126f89c25c2887aec
2362,0.0,0.502,0.498,0.9422,ChIJ5e4126f89c25c2887aec
2363,0.0,0.495,0.505,0.9358,ChIJ5e4126f89c25c2887aec
2364,0.0,0.445,0.555,0.9287,ChIJ5e4126f89c25c2887aec
2365,0.0,0.829,0.171,0.5093,ChIJ5e4126f89c25c2887aec
2366,0.0,0.705,0.295,0.7063,ChIJ5e4126f89c25c2887aec
2367,0.0,0.524,0.476,0.875,ChIJ5e4126f89c25c2887aec
2368,0.0,0.843,0.157,0.4215,ChIJ5e4126f89c25c2887aec
2369,0.0,0.72,0.28,0.8126,ChIJ5e4126f89c25c2887aec
2370,0.0,0.706,0.294,0.7959,ChIJ5e4126f89c25c2887aec
2371,0.0,1.0,0.0,0.0,ChIJ5e4126f89c25c2887aec
2372,0.0,0.571,0.429,0.883,ChIJ5e4126f89c25c2887aec
2373,0.0,0.515,0.485,0.9212,ChIJ5e4126f89c25c2887aec
2374,0.0,0.467,0.533,0.9285,ChIJ5e4126f89c25c2887aec
2375,0.0,0.531,0.469,0.9097,ChIJ5e4126f89c25c2887aec
2376,0.0,0.453,0.547,0.9401,ChIJ5e4126f89c25c2887aec
2377,0.0,0.56,0.44,0.9151,ChIJ5e4126f89c25c2887aec
2378,0.0,0.678,0.322,0.8221,ChIJ5e4126f89c25c2887aec
2379,0.0,0.606,0.394,0.8436,ChIJ5e4126f89c25c2887aec
2380,0.0,1.0,0.0,0.0,ChIJ5e4126f89c25c2887aec
2381,0.0,0.855,0.145,0.296,ChIJ5e4126f89c25c2887aec
2382,0.381,0.619,0.0,-0.8238,ChIJ5e4126f89c25c2887aec
2383,0.0,0.623,0.377,0.8834,ChIJ5e4126f89c25c2887aec
2384,0.0,0.55,0.45,0.9229,ChIJ5e4126f89c25c2887aec
2385,0.0,0.455,0.545,0.937,ChIJ5e4126f89c25c2887aec
2386,0.0,0.505,0.495,0.9402,ChIJ5e4126f89c25c2887aec
2387,0.0,0.56,0.44,0.9151,ChIJ5e4126f89c25c2887aec
2388,0.0,0.593,0.407,0.8999,ChIJ5e4126f89c25c2887aec
2389,0.0,0.595,0.405,0.8807,ChIJ5e4126f89c25c2887aec
2390,0.0,0.467,0.533,0.9136,ChIJ5e4126f89c25c2887aec
2391,0.0,0.607,0.393,0.8655,ChIJ5e4126f89c25c2887aec
2392,0.0,0.534,0.466,0.9042,ChIJ5e4126f89c25c2887aec
2393,0.0,0.573,0.427,0.9042,ChIJ5e4126f89c25c2887aec
2394,0.0,0.82,0.18,0.5106,ChIJ5e4126f89c25c2887aec
2395,0.0,0.58,0.42,0.8268,ChIJ5e4126f89c25c2887aec
2396,0.0,0.705,0.295,0.7402,ChIJ5e4126f89c25c2887aec
2397,0.0,0.582,0.418,0.9097,ChIJ5e4126f89c25c2887aec
2398,0.0,0.427,0.573,0.9246,ChIJ5e4126f89c25c2887aec
2399,0.0,0.705,0.295,0.7407,ChIJ5e4126f89c25c2887aec
2400,0.0,0.431,0.569,0.9217,ChIJ5e4126f89c25c2887aec
2401,0.0,0.56,0.44,0.9151,ChIJ5e4126f89c25c2887aec
2402,0.0,0.599,0.401,0.8934,ChIJ5e4126f89c25c2887aec
2403,0.0,0.687,0.313,0.807,ChIJ5e4126f89c25c2887aec
2404,0.0,0.576,0.424,0.7959,ChIJ5e4126f89c25c2887aec
2405,0.0,0.498,0.502,0.9201,ChIJ5e4126f89c25c2887aec
2406,0.0,0.504,0.496,0.9149,ChIJ5e4126f89c25c2887aec
2407,0.0,0.586,0.414,0.8718,ChIJ5e4126f89c25c2887aec
2408,0.0,0.802,0.198,0.6369,ChIJ5e4126f89c25c2887aec
2409,0.0,0.498,0.502,0.9201,ChIJ5e4126f89c25c2887aec
2410,0.0,0.812,0.188,0.6588,ChIJ5e4126f89c25c2887aec
2411,0.0,0.55,0.45,0.9313,ChIJ5e4126f89c25c2887aec
2412,0.0,0.689,0.311,0.8258,ChIJ5e4126f89c25c2887aec
2413,0.0,0.584,0.416,0.8934,ChIJ5e4126f89c25c2887aec
2414,0.0,0.528,0.472,0.9359,ChIJ5e4126f89c25c2887aec
2415,0.0,0.802,0.198,0.6369,ChIJ5e4126f89c25c2887aec
2416,0.0,0.45,0.55,0.9401,ChIJ5e4126f89c25c2887aec
2417,0.0,0.595,0.405,0.8807,ChIJ5e4126f89c25c2887aec
2418,0.0,0.497,0.503,0.945,ChIJ5e4126f89c25c2887aec
2419,0.0,0.452,0.548,0.9412,ChIJ5e4126f89c25c2887aec
2420,0.0,0.47,0.53,0.95,ChIJ5e4126f89c25c2887aec
2421,0.0,0.464,0.536,0.9612,ChIJ5e4126f89c25c2887aec
2422,0.0,0.687,0.313,0.8074,ChIJ5e4126f89c25c2887aec
2423,0.0,0.708,0.292,0.7644,ChIJ5e4126f89c25c2887aec
2424,0.0,0.723,0.277,0.7845,ChIJ5e4126f89c25c2887aec
2425,0.402,0.598,0.0,-0.7944,ChIJ5e4126f89c25c2887aec
2426,0.0,0.751,0.249,0.743,ChIJ5e4126f89c25c2887aec
2427,0.399,0.601,0.0,-0.7885,ChIJ5e4126f89c25c2887aec
2428,0.0,0.579,0.421,0.7901,ChIJ5e4126f89c25c2887aec
2429,0.097,0.489,0.414,0.728,ChIJ5e4126f89c25c2887aec
2430,0.0,0.698,0.302,0.8316,ChIJ5e4126f89c25c2887aec
2431,0.0,0.886,0.114,0.2023,ChIJ5e4126f89c25c2887aec
2432,0.381,0.619,0.0,-0.8238,ChIJ5e4126f89c25c2887aec
2433,0.0,0.428,0.572,0.9622,ChIJ5e4126f89c25c2887aec
2434,0.128,0.7,0.173,0.2732,ChIJ5e4126f89c25c2887aec
2435,0.0,0.607,0.393,0.8658,ChIJ5e4126f89c25c2887aec
2436,0.0,0.697,0.303,0.8126,ChIJ5e4126f89c25c2887aec
2437,0.0,0.523,0.477,0.915,ChIJ5e4126f89c25c2887aec
2438,0.0,0.664,0.336,0.796,ChIJ5e4126f89c25c2887aec
2439,0.0,0.531,0.469,0.9078,ChIJ5e4126f89c25c2887aec
2440,0.0,0.823,0.177,0.6249,ChIJ5e4126f89c25c2887aec
2441,0.0,0.479,0.521,0.9612,ChIJ5e4126f89c25c2887aec
2442,0.0,0.5,0.5,0.9186,ChIJ5e4126f89c25c2887aec
2443,0.0,0.798,0.202,0.4215,ChIJ5e4126f89c25c2887aec
2444,0.0,0.576,0.424,0.915,ChIJ5e4126f89c25c2887aec
2445,0.0,0.687,0.313,0.8478,ChIJ5e4126f89c25c2887aec
2446,0.0,0.698,0.302,0.8316,ChIJ5e4126f89c25c2887aec
2447,0.0,0.669,0.331,0.836,ChIJ5e4126f89c25c2887aec
2448,0.0,0.806,0.194,0.6249,ChIJ5e4126f89c25c2887aec
2449,0.0,0.599,0.401,0.8932,ChIJ5e4126f89c25c2887aec
2450,0.0,0.453,0.547,0.9402,ChIJ5e4126f89c25c2887aec
2451,0.342,0.516,0.142,-0.567,ChIJ5e4126f89c25c2887aec
2452,0.0,0.691,0.309,0.6565,ChIJ5e4126f89c25c2887aec
2453,0.0,0.607,0.393,0.9001,ChIJ5e4126f89c25c2887aec
2454,0.0,0.785,0.215,0.6249,ChIJ5e4126f89c25c2887aec
2455,0.0,0.45,0.55,0.9401,ChIJ5e4126f89c25c2887aec
2456,0.0,0.516,0.484,0.9042,ChIJ5e4126f89c25c2887aec
2457,0.0,0.672,0.328,0.8316,ChIJ5e4126f89c25c2887aec
2458,0.0,0.785,0.215,0.6249,ChIJ5e4126f89c25c2887aec
2459,0.0,0.436,0.564,0.9501,ChIJ5e4126f89c25c2887aec
2460,0.0,0.811,0.189,0.6369,ChIJ5e4126f89c25c2887aec
2461,0.0,1.0,0.0,0.0,ChIJ5e4126f89c25c2887aec
2462,0.0,0.609,0.391,0.8398,ChIJ5e4126f89c25c2887aec
2463,0.0,0.669,0.331,0.836,ChIJ5e4126f89c25c2887aec
2464,0.0,0.706,0.294,0.7959,ChIJ5e4126f89c25c2887aec
2465,0.0,0.57,0.43,0.807,ChIJ5e4126f89c25c2887aec
2466,0.0,0.706,0.294,0.7959,ChIJ5e4126f89c25c2887aec
2467,0.0,0.517,0.483,0.9324,ChIJ5e4126f89c25c2887aec
2468,0.0,0.701,0.299,0.7152,ChIJ5e4126f89c25c2887aec
2469,0.0,0.46,0.54,0.9169,ChIJ5e4126f89c25c2887aec
2470,0.0,0.602,0.398,0.891,ChIJ5e4126f89c25c2887aec
2471,0.268,0.732,0.0,-0.5812,ChIJ5e4126f89c25c2887aec
2472,0.137,0.684,0.179,0.25,ChIJ5e4126f89c25c2887aec
2473,0.0,0.43,0.57,0.9423,ChIJ5e4126f89c25c2887aec
2474,0.0,0.515,0.485,0.9441,ChIJ5e4126f89c25c2887aec
2475,0.0,0.711,0.289,0.6249,ChIJ5e4126f89c25c2887aec
2476,0.0,0.533,0.467,0.9059,ChIJ5e4126f89c25c2887aec
2477,0.0,0.7,0.3,0.8074,ChIJ5e4126f89c25c2887aec
2478,0.0,0.455,0.545,0.9581,ChIJ5e4126f89c25c2887aec
2479,0.0,0.502,0.498,0.9421,ChIJ5e4126f89c25c2887aec
2480,0.0,0.607,0.393,0.8655,ChIJ5e4126f89c25c2887aec
2481,0.071,0.561,0.367,0.7003,ChIJ5e4126f89c25c2887aec
2482,0.393,0.607,0.0,-0.7761,ChIJ5e4126f89c25c2887aec
2483,0.0,0.661,0.339,0.8478,ChIJ5e4126f89c25c2887aec
2484,0.0,0.59,0.41,0.9029,ChIJ5e4126f89c25c2887aec
2485,0.379,0.621,0.0,-0.7269,ChIJ5e4126f89c25c2887aec
2486,0.0,0.702,0.298,0.7783,ChIJ5e4126f89c25c2887aec
2487,0.179,0.61,0.211,-0.1078,ChIJ5e4126f89c25c2887aec
2488,0.0,0.597,0.403,0.9098,ChIJ5e4126f89c25c2887aec
2489,0.0,0.727,0.273,0.6444,ChIJ5e4126f89c25c2887aec
2490,0.0,0.432,0.568,0.9412,ChIJ5e4126f89c25c2887aec
2491,0.0,0.687,0.313,0.8074,ChIJ5e4126f89c25c2887aec
2492,0.0,0.615,0.385,0.8553,ChIJ5e4126f89c25c2887aec
2493,0.0,0.651,0.349,0.8622,ChIJ5e4126f89c25c2887aec
2494,0.0,0.612,0.388,0.8788,ChIJ5e4126f89c25c2887aec
2495,0.0,0.584,0.416,0.8934,ChIJ5e4126f89c25c2887aec
2496,0.0,0.467,0.533,0.9601,ChIJ5e4126f89c25c2887aec
2497,0.135,0.75,0.115,-0.1032,ChIJ5e4126f89c25c2887aec
2498,0.105,0.717,0.177,0.4019,ChIJ5e4126f89c25c2887aec
2499,0.0,0.615,0.385,0.8918,ChIJ5e4126f89c25c2887aec
2500,0.0,0.789,0.211,0.4497,ChIJ5e4126f89c25c2887aec
2501,0.0,0.497,0.503,0.945,ChIJ5e4126f89c25c2887aec
2502,0.0,0.591,0.409,0.886,ChIJ5e4126f89c25c2887aec
2503,0.268,0.732,0.0,-0.5812,ChIJ5e4126f89c25c2887aec
2504,0.0,0.524,0.476,0.875,ChIJ5e4126f89c25c2887aec
2505,0.0,0.514,0.486,0.9059,ChIJ5e4126f89c25c2887aec
2506,0.0,0.84,0.16,0.431,ChIJ5e4126f89c25c2887aec
2507,0.0,0.59,0.41,0.9022,ChIJ5e4126f89c25c2887aec
2508,0.0,0.824,0.176,0.3291,ChIJ5e4126f89c25c2887aec
2509,0.188,0.701,0.111,-0.3226,ChIJ5e4126f89c25c2887aec
2510,0.0,0.601,0.399,0.8519,ChIJ5e4126f89c25c2887aec
2511,0.071,0.561,0.367,0.7003,ChIJ5e4126f89c25c2887aec
2512,0.0,0.586,0.414,0.8718,ChIJ5e4126f89c25c2887aec
2513,0.0,0.688,0.312,0.8271,ChIJ5e4126f89c25c2887aec
